min1_x_m,min1_y_m,min2_x_m,min2_y_m,min3_x_m,min3_y_m
-0.001596042556160937,0.003868825340071158,-0.0018364053840219325,-0.003034065346280341,0.0042181371349149545,-0.0010762385793097972
0.0017738365089075157,0.0021165709115822436,-0.0032087338484358833,0.0005795110824198147,0.0011119972901409406,-0.0034469371295229516
0.00413008017046372,0.001405348927255127,-0.0051758012622548,0.00039096292863339085,0.0001404950051307294,-0.002995770496896555
